step,layer,ratio,lr,loss
160,blocks.0.attn.out_proj.bias,1.12199051e-02,3.00000000e-03,5.567310
160,blocks.0.ln2.weight,5.72879701e-04,3.00000000e-03,5.567310
160,blocks.0.ln2.bias,9.70087285e-03,3.00000000e-03,5.567310
160,blocks.0.mlp.0.weight,5.34604123e-03,3.00000000e-03,5.567310
160,blocks.0.mlp.0.bias,5.08182736e-03,3.00000000e-03,5.567310
160,blocks.0.mlp.2.weight,1.02920243e-02,3.00000000e-03,5.567310
160,blocks.0.mlp.2.bias,8.56119742e-03,3.00000000e-03,5.567310
160,blocks.1.ln1.weight,4.97797115e-04,3.00000000e-03,5.567310
160,blocks.1.ln1.bias,9.79698345e-03,3.00000000e-03,5.567310
160,blocks.1.attn.in_proj_weight,3.40594837e-03,3.00000000e-03,5.567310
160,blocks.1.attn.in_proj_bias,9.15693628e-03,3.00000000e-03,5.567310
160,blocks.1.attn.out_proj.weight,7.41343111e-03,3.00000000e-03,5.567310
160,blocks.1.attn.out_proj.bias,1.36924595e-02,3.00000000e-03,5.567310
160,blocks.1.ln2.weight,3.55768312e-04,3.00000000e-03,5.567310
160,blocks.1.ln2.bias,1.04069948e-02,3.00000000e-03,5.567310
160,blocks.1.mlp.0.weight,3.82050624e-03,3.00000000e-03,5.567310
160,blocks.1.mlp.0.bias,5.56948027e-03,3.00000000e-03,5.567310
160,blocks.1.mlp.2.weight,1.00890109e-02,3.00000000e-03,5.567310
160,blocks.1.mlp.2.bias,9.11679912e-03,3.00000000e-03,5.567310
160,ln_f.weight,1.34712357e-03,3.00000000e-03,5.567310
160,ln_f.bias,1.22864173e-02,3.00000000e-03,5.567310
160,lm_head.weight,8.68093150e-03,3.00000000e-03,5.567310
161,token_emb.weight,5.41706041e-04,3.00000000e-03,5.554713
161,pos_emb.weight,5.38021324e-04,3.00000000e-03,5.554713
161,blocks.0.ln1.weight,6.38749226e-04,3.00000000e-03,5.554713
161,blocks.0.ln1.bias,6.14951374e-03,3.00000000e-03,5.554713
161,blocks.0.attn.in_proj_weight,5.79491037e-03,3.00000000e-03,5.554713
161,blocks.0.attn.in_proj_bias,9.09736182e-03,3.00000000e-03,5.554713
161,blocks.0.attn.out_proj.weight,7.80288831e-03,3.00000000e-03,5.554713
161,blocks.0.attn.out_proj.bias,1.15961675e-02,3.00000000e-03,5.554713
161,blocks.0.ln2.weight,6.19715964e-04,3.00000000e-03,5.554713
161,blocks.0.ln2.bias,1.05975401e-02,3.00000000e-03,5.554713
161,blocks.0.mlp.0.weight,5.54580525e-03,3.00000000e-03,5.554713
161,blocks.0.mlp.0.bias,5.42162395e-03,3.00000000e-03,5.554713
161,blocks.0.mlp.2.weight,1.06920111e-02,3.00000000e-03,5.554713
161,blocks.0.mlp.2.bias,8.99526452e-03,3.00000000e-03,5.554713
161,blocks.1.ln1.weight,4.87229556e-04,3.00000000e-03,5.554713
161,blocks.1.ln1.bias,9.37027876e-03,3.00000000e-03,5.554713
161,blocks.1.attn.in_proj_weight,3.46269324e-03,3.00000000e-03,5.554713
161,blocks.1.attn.in_proj_bias,9.36630955e-03,3.00000000e-03,5.554713
161,blocks.1.attn.out_proj.weight,7.64606707e-03,3.00000000e-03,5.554713
161,blocks.1.attn.out_proj.bias,1.42980102e-02,3.00000000e-03,5.554713
161,blocks.1.ln2.weight,3.45622860e-04,3.00000000e-03,5.554713
161,blocks.1.ln2.bias,1.12429839e-02,3.00000000e-03,5.554713
161,blocks.1.mlp.0.weight,4.10378323e-03,3.00000000e-03,5.554713
161,blocks.1.mlp.0.bias,6.06456770e-03,3.00000000e-03,5.554713
161,blocks.1.mlp.2.weight,1.04557099e-02,3.00000000e-03,5.554713
161,blocks.1.mlp.2.bias,9.58879720e-03,3.00000000e-03,5.554713
161,ln_f.weight,1.33104628e-03,3.00000000e-03,5.554713
161,ln_f.bias,1.24370730e-02,3.00000000e-03,5.554713
161,lm_head.weight,8.64079105e-03,3.00000000e-03,5.554713
162,token_emb.weight,5.47165293e-04,3.00000000e-03,5.551414
162,pos_emb.weight,5.41497926e-04,3.00000000e-03,5.551414
162,blocks.0.ln1.weight,6.18898321e-04,3.00000000e-03,5.551414
162,blocks.0.ln1.bias,6.77411630e-03,3.00000000e-03,5.551414
162,blocks.0.attn.in_proj_weight,5.77815776e-03,3.00000000e-03,5.551414
162,blocks.0.attn.in_proj_bias,9.06271186e-03,3.00000000e-03,5.551414
162,blocks.0.attn.out_proj.weight,8.00153462e-03,3.00000000e-03,5.551414
162,blocks.0.attn.out_proj.bias,1.19392577e-02,3.00000000e-03,5.551414
162,blocks.0.ln2.weight,6.19655542e-04,3.00000000e-03,5.551414
162,blocks.0.ln2.bias,1.13719758e-02,3.00000000e-03,5.551414
162,blocks.0.mlp.0.weight,5.68157852e-03,3.00000000e-03,5.551414
162,blocks.0.mlp.0.bias,5.67618262e-03,3.00000000e-03,5.551414
162,blocks.0.mlp.2.weight,1.07982711e-02,3.00000000e-03,5.551414
162,blocks.0.mlp.2.bias,9.21284578e-03,3.00000000e-03,5.551414
162,blocks.1.ln1.weight,4.96595977e-04,3.00000000e-03,5.551414
162,blocks.1.ln1.bias,9.74988769e-03,3.00000000e-03,5.551414
162,blocks.1.attn.in_proj_weight,3.52182798e-03,3.00000000e-03,5.551414
162,blocks.1.attn.in_proj_bias,9.65235617e-03,3.00000000e-03,5.551414
162,blocks.1.attn.out_proj.weight,7.77166853e-03,3.00000000e-03,5.551414
162,blocks.1.attn.out_proj.bias,1.45598613e-02,3.00000000e-03,5.551414
162,blocks.1.ln2.weight,3.68205310e-04,3.00000000e-03,5.551414
162,blocks.1.ln2.bias,1.24729020e-02,3.00000000e-03,5.551414
162,blocks.1.mlp.0.weight,4.11362865e-03,3.00000000e-03,5.551414
162,blocks.1.mlp.0.bias,6.06167448e-03,3.00000000e-03,5.551414
162,blocks.1.mlp.2.weight,1.06303381e-02,3.00000000e-03,5.551414
162,blocks.1.mlp.2.bias,9.75289188e-03,3.00000000e-03,5.551414
162,ln_f.weight,1.32683253e-03,3.00000000e-03,5.551414
162,ln_f.bias,1.23718843e-02,3.00000000e-03,5.551414
162,lm_head.weight,8.88952866e-03,3.00000000e-03,5.551414
163,token_emb.weight,5.52849836e-04,3.00000000e-03,5.564919
163,pos_emb.weight,5.47324590e-04,3.00000000e-03,5.564919
163,blocks.0.ln1.weight,6.60205830e-04,3.00000000e-03,5.564919
163,blocks.0.ln1.bias,7.96129631e-03,3.00000000e-03,5.564919
163,blocks.0.attn.in_proj_weight,5.75755005e-03,3.00000000e-03,5.564919
163,blocks.0.attn.in_proj_bias,9.32232069e-03,3.00000000e-03,5.564919
163,blocks.0.attn.out_proj.weight,8.11667387e-03,3.00000000e-03,5.564919
163,blocks.0.attn.out_proj.bias,1.19931437e-02,3.00000000e-03,5.564919
163,blocks.0.ln2.weight,5.64836257e-04,3.00000000e-03,5.564919
163,blocks.0.ln2.bias,1.13976465e-02,3.00000000e-03,5.564919
163,blocks.0.mlp.0.weight,5.75622186e-03,3.00000000e-03,5.564919
163,blocks.0.mlp.0.bias,5.82874228e-03,3.00000000e-03,5.564919
163,blocks.0.mlp.2.weight,1.08383727e-02,3.00000000e-03,5.564919
163,blocks.0.mlp.2.bias,9.28902815e-03,3.00000000e-03,5.564919
163,blocks.1.ln1.weight,4.97842351e-04,3.00000000e-03,5.564919
163,blocks.1.ln1.bias,9.96275791e-03,3.00000000e-03,5.564919
163,blocks.1.attn.in_proj_weight,3.63447751e-03,3.00000000e-03,5.564919
163,blocks.1.attn.in_proj_bias,1.00875850e-02,3.00000000e-03,5.564919
163,blocks.1.attn.out_proj.weight,7.80652747e-03,3.00000000e-03,5.564919
163,blocks.1.attn.out_proj.bias,1.47404623e-02,3.00000000e-03,5.564919
163,blocks.1.ln2.weight,3.87647690e-04,3.00000000e-03,5.564919
163,blocks.1.ln2.bias,1.18307414e-02,3.00000000e-03,5.564919
163,blocks.1.mlp.0.weight,4.17913889e-03,3.00000000e-03,5.564919
163,blocks.1.mlp.0.bias,6.18063580e-03,3.00000000e-03,5.564919
163,blocks.1.mlp.2.weight,1.07238678e-02,3.00000000e-03,5.564919
163,blocks.1.mlp.2.bias,9.90381211e-03,3.00000000e-03,5.564919
163,ln_f.weight,1.34015219e-03,3.00000000e-03,5.564919
163,ln_f.bias,1.22320938e-02,3.00000000e-03,5.564919
163,lm_head.weight,9.00786609e-03,3.00000000e-03,5.564919
164,token_emb.weight,5.58339512e-04,3.00000000e-03,5.556550
164,pos_emb.weight,5.55532369e-04,3.00000000e-03,5.556550
164,blocks.0.ln1.weight,7.24811546e-04,3.00000000e-03,5.556550
164,blocks.0.ln1.bias,1.05656662e-02,3.00000000e-03,5.556550
164,blocks.0.attn.in_proj_weight,5.81009746e-03,3.00000000e-03,5.556550
164,blocks.0.attn.in_proj_bias,1.09486466e-02,3.00000000e-03,5.556550
164,blocks.0.attn.out_proj.weight,7.84815533e-03,3.00000000e-03,5.556550
164,blocks.0.attn.out_proj.bias,1.15400284e-02,3.00000000e-03,5.556550
164,blocks.0.ln2.weight,5.85353616e-04,3.00000000e-03,5.556550
164,blocks.0.ln2.bias,1.09163243e-02,3.00000000e-03,5.556550
164,blocks.0.mlp.0.weight,5.69009392e-03,3.00000000e-03,5.556550
164,blocks.0.mlp.0.bias,5.71436555e-03,3.00000000e-03,5.556550
164,blocks.0.mlp.2.weight,1.05652399e-02,3.00000000e-03,5.556550
164,blocks.0.mlp.2.bias,8.99591120e-03,3.00000000e-03,5.556550
164,blocks.1.ln1.weight,4.72331111e-04,3.00000000e-03,5.556550
164,blocks.1.ln1.bias,8.96056723e-03,3.00000000e-03,5.556550
164,blocks.1.attn.in_proj_weight,3.43794264e-03,3.00000000e-03,5.556550
164,blocks.1.attn.in_proj_bias,9.49848181e-03,3.00000000e-03,5.556550
164,blocks.1.attn.out_proj.weight,7.54678428e-03,3.00000000e-03,5.556550
164,blocks.1.attn.out_proj.bias,1.42015932e-02,3.00000000e-03,5.556550
164,blocks.1.ln2.weight,4.29599504e-04,3.00000000e-03,5.556550
164,blocks.1.ln2.bias,1.13315643e-02,3.00000000e-03,5.556550
164,blocks.1.mlp.0.weight,4.17283024e-03,3.00000000e-03,5.556550
164,blocks.1.mlp.0.bias,6.16390887e-03,3.00000000e-03,5.556550
164,blocks.1.mlp.2.weight,1.04060684e-02,3.00000000e-03,5.556550
164,blocks.1.mlp.2.bias,9.57767517e-03,3.00000000e-03,5.556550
164,ln_f.weight,1.31719666e-03,3.00000000e-03,5.556550
164,ln_f.bias,1.16184558e-02,3.00000000e-03,5.556550
164,lm_head.weight,8.94488577e-03,3.00000000e-03,5.556550
165,token_emb.weight,5.60221952e-04,3.00000000e-03,5.574926
165,pos_emb.weight,5.51750813e-04,3.00000000e-03,5.574926
165,blocks.0.ln1.weight,6.62982954e-04,3.00000000e-03,5.574926
165,blocks.0.ln1.bias,8.91129486e-03,3.00000000e-03,5.574926
165,blocks.0.attn.in_proj_weight,5.78564842e-03,3.00000000e-03,5.574926
165,blocks.0.attn.in_proj_bias,9.84444175e-03,3.00000000e-03,5.574926
165,blocks.0.attn.out_proj.weight,7.95469572e-03,3.00000000e-03,5.574926
165,blocks.0.attn.out_proj.bias,1.16896332e-02,3.00000000e-03,5.574926
165,blocks.0.ln2.weight,5.89769360e-04,3.00000000e-03,5.574926
165,blocks.0.ln2.bias,9.25166004e-03,3.00000000e-03,5.574926
165,blocks.0.mlp.0.weight,5.55059606e-03,3.00000000e-03,5.574926
165,blocks.0.mlp.0.bias,5.42978333e-03,3.00000000e-03,5.574926
165,blocks.0.mlp.2.weight,1.07013031e-02,3.00000000e-03,5.574926
165,blocks.0.mlp.2.bias,9.16697258e-03,3.00000000e-03,5.574926
165,blocks.1.ln1.weight,5.15409878e-04,3.00000000e-03,5.574926
165,blocks.1.ln1.bias,9.69015841e-03,3.00000000e-03,5.574926
165,blocks.1.attn.in_proj_weight,3.52019660e-03,3.00000000e-03,5.574926
165,blocks.1.attn.in_proj_bias,9.84270535e-03,3.00000000e-03,5.574926
165,blocks.1.attn.out_proj.weight,7.68392793e-03,3.00000000e-03,5.574926
165,blocks.1.attn.out_proj.bias,1.45048883e-02,3.00000000e-03,5.574926
165,blocks.1.ln2.weight,4.61321089e-04,3.00000000e-03,5.574926
165,blocks.1.ln2.bias,1.22329618e-02,3.00000000e-03,5.574926
165,blocks.1.mlp.0.weight,4.27947178e-03,3.00000000e-03,5.574926
165,blocks.1.mlp.0.bias,6.33965655e-03,3.00000000e-03,5.574926
165,blocks.1.mlp.2.weight,1.05930125e-02,3.00000000e-03,5.574926
165,blocks.1.mlp.2.bias,9.78789761e-03,3.00000000e-03,5.574926
165,ln_f.weight,1.32582839e-03,3.00000000e-03,5.574926
165,ln_f.bias,1.17775310e-02,3.00000000e-03,5.574926
165,lm_head.weight,8.84040213e-03,3.00000000e-03,5.574926
166,token_emb.weight,5.63484128e-04,3.00000000e-03,5.552098
166,pos_emb.weight,5.55867269e-04,3.00000000e-03,5.552098
166,blocks.0.ln1.weight,6.36876072e-04,3.00000000e-03,5.552098
166,blocks.0.ln1.bias,7.43968366e-03,3.00000000e-03,5.552098
166,blocks.0.attn.in_proj_weight,5.66315409e-03,3.00000000e-03,5.552098
166,blocks.0.attn.in_proj_bias,8.47238609e-03,3.00000000e-03,5.552098
166,blocks.0.attn.out_proj.weight,7.34684193e-03,3.00000000e-03,5.552098
166,blocks.0.attn.out_proj.bias,1.08588244e-02,3.00000000e-03,5.552098
166,blocks.0.ln2.weight,5.29216736e-04,3.00000000e-03,5.552098
166,blocks.0.ln2.bias,8.30138376e-03,3.00000000e-03,5.552098
166,blocks.0.mlp.0.weight,5.42220283e-03,3.00000000e-03,5.552098
166,blocks.0.mlp.0.bias,5.04737919e-03,3.00000000e-03,5.552098
166,blocks.0.mlp.2.weight,1.02383634e-02,3.00000000e-03,5.552098
166,blocks.0.mlp.2.bias,8.59946575e-03,3.00000000e-03,5.552098
166,blocks.1.ln1.weight,5.18997831e-04,3.00000000e-03,5.552098
166,blocks.1.ln1.bias,9.68599418e-03,3.00000000e-03,5.552098
166,blocks.1.attn.in_proj_weight,3.51390494e-03,3.00000000e-03,5.552098
166,blocks.1.attn.in_proj_bias,9.80297090e-03,3.00000000e-03,5.552098
166,blocks.1.attn.out_proj.weight,7.09675365e-03,3.00000000e-03,5.552098
166,blocks.1.attn.out_proj.bias,1.35016597e-02,3.00000000e-03,5.552098
166,blocks.1.ln2.weight,4.92751458e-04,3.00000000e-03,5.552098
166,blocks.1.ln2.bias,1.11337605e-02,3.00000000e-03,5.552098
166,blocks.1.mlp.0.weight,3.99103928e-03,3.00000000e-03,5.552098
166,blocks.1.mlp.0.bias,5.85659511e-03,3.00000000e-03,5.552098
166,blocks.1.mlp.2.weight,9.83814382e-03,3.00000000e-03,5.552098
166,blocks.1.mlp.2.bias,9.13473070e-03,3.00000000e-03,5.552098
166,ln_f.weight,1.29992392e-03,3.00000000e-03,5.552098
166,ln_f.bias,1.10940222e-02,3.00000000e-03,5.552098
166,lm_head.weight,8.95637738e-03,3.00000000e-03,5.552098
167,token_emb.weight,5.66354288e-04,3.00000000e-03,5.536435
167,pos_emb.weight,5.57747743e-04,3.00000000e-03,5.536435
167,blocks.0.ln1.weight,6.36472125e-04,3.00000000e-03,5.536435
167,blocks.0.ln1.bias,7.71541364e-03,3.00000000e-03,5.536435
167,blocks.0.attn.in_proj_weight,5.73826347e-03,3.00000000e-03,5.536435
167,blocks.0.attn.in_proj_bias,8.48547040e-03,3.00000000e-03,5.536435
167,blocks.0.attn.out_proj.weight,7.13146317e-03,3.00000000e-03,5.536435
167,blocks.0.attn.out_proj.bias,1.03564208e-02,3.00000000e-03,5.536435
167,blocks.0.ln2.weight,4.98488453e-04,3.00000000e-03,5.536435
167,blocks.0.ln2.bias,7.80967755e-03,3.00000000e-03,5.536435
167,blocks.0.mlp.0.weight,5.35520025e-03,3.00000000e-03,5.536435
167,blocks.0.mlp.0.bias,4.87882025e-03,3.00000000e-03,5.536435
167,blocks.0.mlp.2.weight,1.01731188e-02,3.00000000e-03,5.536435
167,blocks.0.mlp.2.bias,8.34259622e-03,3.00000000e-03,5.536435
167,blocks.1.ln1.weight,5.53019591e-04,3.00000000e-03,5.536435
167,blocks.1.ln1.bias,9.49208179e-03,3.00000000e-03,5.536435
167,blocks.1.attn.in_proj_weight,3.50345971e-03,3.00000000e-03,5.536435
167,blocks.1.attn.in_proj_bias,9.67044112e-03,3.00000000e-03,5.536435
167,blocks.1.attn.out_proj.weight,7.05854844e-03,3.00000000e-03,5.536435
167,blocks.1.attn.out_proj.bias,1.32694828e-02,3.00000000e-03,5.536435
167,blocks.1.ln2.weight,5.41761116e-04,3.00000000e-03,5.536435
167,blocks.1.ln2.bias,1.14271007e-02,3.00000000e-03,5.536435
167,blocks.1.mlp.0.weight,3.97856690e-03,3.00000000e-03,5.536435
167,blocks.1.mlp.0.bias,5.79077602e-03,3.00000000e-03,5.536435
167,blocks.1.mlp.2.weight,9.77108971e-03,3.00000000e-03,5.536435
167,blocks.1.mlp.2.bias,9.00106107e-03,3.00000000e-03,5.536435
167,ln_f.weight,1.25868107e-03,3.00000000e-03,5.536435
167,ln_f.bias,1.06531365e-02,3.00000000e-03,5.536435
167,lm_head.weight,8.93288310e-03,3.00000000e-03,5.536435
168,token_emb.weight,5.68962277e-04,3.00000000e-03,5.557137
168,pos_emb.weight,5.62648321e-04,3.00000000e-03,5.557137
168,blocks.0.ln1.weight,6.18489160e-04,3.00000000e-03,5.557137
168,blocks.0.ln1.bias,6.39060203e-03,3.00000000e-03,5.557137
168,blocks.0.attn.in_proj_weight,5.80738315e-03,3.00000000e-03,5.557137
168,blocks.0.attn.in_proj_bias,7.51056847e-03,3.00000000e-03,5.557137
168,blocks.0.attn.out_proj.weight,6.79797316e-03,3.00000000e-03,5.557137
168,blocks.0.attn.out_proj.bias,9.97164674e-03,3.00000000e-03,5.557137
168,blocks.0.ln2.weight,5.22387334e-04,3.00000000e-03,5.557137
168,blocks.0.ln2.bias,7.57937179e-03,3.00000000e-03,5.557137
168,blocks.0.mlp.0.weight,5.37950971e-03,3.00000000e-03,5.557137
168,blocks.0.mlp.0.bias,4.73797721e-03,3.00000000e-03,5.557137
168,blocks.0.mlp.2.weight,9.85123674e-03,3.00000000e-03,5.557137
168,blocks.0.mlp.2.bias,7.96418197e-03,3.00000000e-03,5.557137
168,blocks.1.ln1.weight,5.18329427e-04,3.00000000e-03,5.557137
168,blocks.1.ln1.bias,8.75109772e-03,3.00000000e-03,5.557137
168,blocks.1.attn.in_proj_weight,3.19565646e-03,3.00000000e-03,5.557137
168,blocks.1.attn.in_proj_bias,8.73401002e-03,3.00000000e-03,5.557137
168,blocks.1.attn.out_proj.weight,6.67685722e-03,3.00000000e-03,5.557137
168,blocks.1.attn.out_proj.bias,1.25220240e-02,3.00000000e-03,5.557137
168,blocks.1.ln2.weight,5.14581735e-04,3.00000000e-03,5.557137
168,blocks.1.ln2.bias,1.12963546e-02,3.00000000e-03,5.557137
168,blocks.1.mlp.0.weight,3.84744134e-03,3.00000000e-03,5.557137
168,blocks.1.mlp.0.bias,5.56172030e-03,3.00000000e-03,5.557137
168,blocks.1.mlp.2.weight,9.25308432e-03,3.00000000e-03,5.557137
168,blocks.1.mlp.2.bias,8.51063095e-03,3.00000000e-03,5.557137
168,ln_f.weight,1.22346138e-03,3.00000000e-03,5.557137
168,ln_f.bias,1.01539328e-02,3.00000000e-03,5.557137
168,lm_head.weight,8.75316891e-03,3.00000000e-03,5.557137
169,token_emb.weight,5.70288498e-04,3.00000000e-03,5.571799
169,pos_emb.weight,5.70992953e-04,3.00000000e-03,5.571799
169,blocks.0.ln1.weight,6.33768040e-04,3.00000000e-03,5.571799
169,blocks.0.ln1.bias,6.76265160e-03,3.00000000e-03,5.571799
169,blocks.0.attn.in_proj_weight,5.91591274e-03,3.00000000e-03,5.571799
169,blocks.0.attn.in_proj_bias,7.86659283e-03,3.00000000e-03,5.571799
169,blocks.0.attn.out_proj.weight,7.36871426e-03,3.00000000e-03,5.571799
169,blocks.0.attn.out_proj.bias,1.10871718e-02,3.00000000e-03,5.571799
169,blocks.0.ln2.weight,5.76784082e-04,3.00000000e-03,5.571799
169,blocks.0.ln2.bias,1.04549482e-02,3.00000000e-03,5.571799
169,blocks.0.mlp.0.weight,5.82152681e-03,3.00000000e-03,5.571799
169,blocks.0.mlp.0.bias,5.60292574e-03,3.00000000e-03,5.571799
169,blocks.0.mlp.2.weight,1.08687541e-02,3.00000000e-03,5.571799
169,blocks.0.mlp.2.bias,9.19343238e-03,3.00000000e-03,5.571799
169,blocks.1.ln1.weight,5.83009782e-04,3.00000000e-03,5.571799
169,blocks.1.ln1.bias,1.00139957e-02,3.00000000e-03,5.571799
169,blocks.1.attn.in_proj_weight,3.42316037e-03,3.00000000e-03,5.571799
169,blocks.1.attn.in_proj_bias,9.43460520e-03,3.00000000e-03,5.571799
169,blocks.1.attn.out_proj.weight,7.58736193e-03,3.00000000e-03,5.571799
169,blocks.1.attn.out_proj.bias,1.43867756e-02,3.00000000e-03,5.571799
169,blocks.1.ln2.weight,4.61398797e-04,3.00000000e-03,5.571799
169,blocks.1.ln2.bias,1.22107990e-02,3.00000000e-03,5.571799
169,blocks.1.mlp.0.weight,4.37033366e-03,3.00000000e-03,5.571799
169,blocks.1.mlp.0.bias,6.42085033e-03,3.00000000e-03,5.571799
169,blocks.1.mlp.2.weight,1.05690999e-02,3.00000000e-03,5.571799
169,blocks.1.mlp.2.bias,9.85012431e-03,3.00000000e-03,5.571799
169,ln_f.weight,1.30134327e-03,3.00000000e-03,5.571799
169,ln_f.bias,1.10034791e-02,3.00000000e-03,5.571799
169,lm_head.weight,8.79430268e-03,3.00000000e-03,5.571799
170,token_emb.weight,5.70996634e-04,3.00000000e-03,5.567273
170,pos_emb.weight,5.74244209e-04,3.00000000e-03,5.567273
170,blocks.0.ln1.weight,5.41110712e-04,3.00000000e-03,5.567273
170,blocks.0.ln1.bias,3.73221137e-03,3.00000000e-03,5.567273
170,blocks.0.attn.in_proj_weight,5.88106814e-03,3.00000000e-03,5.567273
170,blocks.0.attn.in_proj_bias,6.36935103e-03,3.00000000e-03,5.567273
170,blocks.0.attn.out_proj.weight,7.29241449e-03,3.00000000e-03,5.567273
170,blocks.0.attn.out_proj.bias,1.10177549e-02,3.00000000e-03,5.567273
170,blocks.0.ln2.weight,5.01272809e-04,3.00000000e-03,5.567273
170,blocks.0.ln2.bias,8.72110555e-03,3.00000000e-03,5.567273
170,blocks.0.mlp.0.weight,5.59919991e-03,3.00000000e-03,5.567273
170,blocks.0.mlp.0.bias,5.26341785e-03,3.00000000e-03,5.567273
170,blocks.0.mlp.2.weight,1.05680826e-02,3.00000000e-03,5.567273
170,blocks.0.mlp.2.bias,8.93389368e-03,3.00000000e-03,5.567273
170,blocks.1.ln1.weight,5.65147681e-04,3.00000000e-03,5.567273
170,blocks.1.ln1.bias,1.09189074e-02,3.00000000e-03,5.567273
170,blocks.1.attn.in_proj_weight,3.36654109e-03,3.00000000e-03,5.567273
170,blocks.1.attn.in_proj_bias,9.51202366e-03,3.00000000e-03,5.567273
170,blocks.1.attn.out_proj.weight,7.27639685e-03,3.00000000e-03,5.567273
170,blocks.1.attn.out_proj.bias,1.39016407e-02,3.00000000e-03,5.567273
170,blocks.1.ln2.weight,4.36965396e-04,3.00000000e-03,5.567273
170,blocks.1.ln2.bias,1.17401527e-02,3.00000000e-03,5.567273
170,blocks.1.mlp.0.weight,4.17045392e-03,3.00000000e-03,5.567273
170,blocks.1.mlp.0.bias,6.09172305e-03,3.00000000e-03,5.567273
170,blocks.1.mlp.2.weight,1.01827596e-02,3.00000000e-03,5.567273
170,blocks.1.mlp.2.bias,9.54792377e-03,3.00000000e-03,5.567273
170,ln_f.weight,1.29682602e-03,3.00000000e-03,5.567273
170,ln_f.bias,1.07768905e-02,3.00000000e-03,5.567273
170,lm_head.weight,8.64059458e-03,3.00000000e-03,5.567273
171,token_emb.weight,5.76755977e-04,3.00000000e-03,5.561854
171,pos_emb.weight,5.75696816e-04,3.00000000e-03,5.561854
171,blocks.0.ln1.weight,5.83926429e-04,3.00000000e-03,5.561854
171,blocks.0.ln1.bias,4.33653206e-03,3.00000000e-03,5.561854
171,blocks.0.attn.in_proj_weight,6.00798441e-03,3.00000000e-03,5.561854
171,blocks.0.attn.in_proj_bias,6.72075532e-03,3.00000000e-03,5.561854
171,blocks.0.attn.out_proj.weight,7.36794524e-03,3.00000000e-03,5.561854
171,blocks.0.attn.out_proj.bias,1.12602251e-02,3.00000000e-03,5.561854
171,blocks.0.ln2.weight,5.17877772e-04,3.00000000e-03,5.561854
171,blocks.0.ln2.bias,9.15801736e-03,3.00000000e-03,5.561854
171,blocks.0.mlp.0.weight,5.82213796e-03,3.00000000e-03,5.561854
171,blocks.0.mlp.0.bias,5.55092981e-03,3.00000000e-03,5.561854
171,blocks.0.mlp.2.weight,1.07193352e-02,3.00000000e-03,5.561854
171,blocks.0.mlp.2.bias,9.13726917e-03,3.00000000e-03,5.561854
171,blocks.1.ln1.weight,5.28950062e-04,3.00000000e-03,5.561854
171,blocks.1.ln1.bias,1.03271305e-02,3.00000000e-03,5.561854
171,blocks.1.attn.in_proj_weight,3.29442320e-03,3.00000000e-03,5.561854
171,blocks.1.attn.in_proj_bias,9.23851394e-03,3.00000000e-03,5.561854
171,blocks.1.attn.out_proj.weight,7.33240639e-03,3.00000000e-03,5.561854
171,blocks.1.attn.out_proj.bias,1.40942676e-02,3.00000000e-03,5.561854
171,blocks.1.ln2.weight,4.63075315e-04,3.00000000e-03,5.561854
171,blocks.1.ln2.bias,1.14288827e-02,3.00000000e-03,5.561854
171,blocks.1.mlp.0.weight,4.16330157e-03,3.00000000e-03,5.561854
171,blocks.1.mlp.0.bias,6.05240098e-03,3.00000000e-03,5.561854
171,blocks.1.mlp.2.weight,1.02591031e-02,3.00000000e-03,5.561854
171,blocks.1.mlp.2.bias,9.67797738e-03,3.00000000e-03,5.561854
171,ln_f.weight,1.28565617e-03,3.00000000e-03,5.561854
171,ln_f.bias,1.07585283e-02,3.00000000e-03,5.561854
171,lm_head.weight,8.82728013e-03,3.00000000e-03,5.561854
